etu_id,nom,prenom,email,date_naissance,telephone,adresse,statut,date_inscription,id_filiere,id_niveau,nom_filiere,code_filiere,nom_niveau,annee_universitaire,id_matiere,session,ann_univ,valeur_note,date_evaluation,commentaire,code_matiere,libelle_matiere,coefficient,semestre
ETU_58,Faye,Capucine,capucine.faye@etud.universite.edu,2002-10-31,0612345658,"62 avenue Blaise Diagne, Thiès",Actif,2026-05-30,4,1,"Cybersécurité et Réseaux",CYB,"Licence 1",2025-2026,10,Normale,2025-2026,7.50,2026-05-30,"Cryptographie à revoir",INFO203,"Sécurité Informatique",2.50,S1
ETU_58,Faye,Capucine,capucine.faye@etud.universite.edu,2002-10-31,0612345658,"62 avenue Blaise Diagne, Thiès",Actif,2026-05-30,4,1,"Cybersécurité et Réseaux",CYB,"Licence 1",2025-2026,10,Rattrapage,2025-2026,10.00,2026-05-30,"Notions de base acquises",INFO203,"Sécurité Informatique",2.50,S1
ETU_59,Renard,Noémi,noemi.renard@etud.universite.edu,2001-06-26,0612345659,"5 rue Victor Hugo, Nantes",Actif,2026-05-30,18,2,"Droit Privé",DPR,"Licence 2",2025-2026,52,Normale,2025-2026,15.50,2026-05-30,"Contrats spéciaux bien traités",DRT102,"Droit Civil",3.00,S2
ETU_60,Baldé,Robert,robert.balde@etud.universite.edu,2002-04-12,0612345660,"77 avenue des Combattants, Conakry",Actif,2026-05-30,17,3,"Droit Public",DP,"Licence 3",2025-2026,53,Normale,2025-2026,14.75,2026-05-30,"Séparation des pouvoirs claire",DRT103,"Droit Constitutionnel",2.50,S1
ETU_61,Garba,Brigitte,brigitte.garba@etud.universite.edu,2001-09-23,0612345661,"18 quartier Plateau, Niamey",Actif,2026-05-30,5,3,"Mathématiques Appliquées",MA,"Licence 3",2025-2026,18,Normale,2025-2026,12.00,2026-05-30,"Statistiques biologiques correctes",MATH103,"Probabilités et Statistiques",3.00,S1
ETU_62,Renaud,Xavier,xavier.renaud@etud.universite.edu,2000-11-06,0612345662,"33 rue de la Liberté, Strasbourg",Actif,2026-05-30,3,2,"Intelligence Artificielle",IA,"Licence 2",2025-2026,11,Normale,2025-2026,17.75,2026-05-30,"Réseau neuronal convolutif bien implémenté",INFO204,"Intelligence Artificielle",3.00,S2
ETU_63,Barry,Nicolas,nicolas.barry@etud.universite.edu,2001-12-05,0612345663,"50 avenue du Port, Boke",Actif,2026-05-30,12,3,"Microbiologie Médicale",MIC,"Licence 3",2025-2026,37,Normale,2025-2026,13.25,2026-05-30,"Bactériologie bien maîtrisée",BIO103,Microbiologie,2.50,S1
ETU_64,Benoît,Christophe,christophe.benoit@etud.universite.edu,2002-06-19,0612345664,"25 rue des Artisans, Toulouse",Actif,2026-05-30,6,4,"Statistiques et Probabilités",STAT,"Master 1",2025-2026,22,Normale,2025-2026,16.00,2026-05-30,"Régressions multiples bien appliquées",MATH202,"Statistiques Inférentielles",2.50,S1
ETU_65,Sawadogo,Charles,charles.sawadogo@etud.universite.edu,2001-12-05,0612345665,"11 secteur 5, Ouagadougou",Actif,2026-05-30,18,3,"Droit Privé",DPR,"Licence 3",2025-2026,55,Normale,2025-2026,14.50,2026-05-30,"Contrats de travail bien analysés",DRT201,"Droit du Travail",2.50,S1
ETU_66,Nguyen,Hortense,hortense.nguyen@etud.universite.edu,2001-11-18,0612345666,"6 rue des Bons Enfants, Lyon",Actif,2026-05-30,20,5,"Réseaux et Télécommunications",RT,"Master 2",2025-2026,61,Normale,2025-2026,15.75,2026-05-30,"Codage numérique bien maîtrisé",TEL102,"Transmission des Données",2.50,S2
ETU_67,Léger,Odette,odette.leger@etud.universite.edu,2002-01-17,0612345667,"29 allée des Mimosas, Nice",Actif,2026-05-30,1,5,"Génie Logiciel",GL,"Master 2",2025-2026,1,Normale,2025-2026,18.75,2026-05-30,"Algorithmique très avancée",INFO101,"Algorithmique et Structures de Données",3.00,S1
ETU_68,Bamba,Matthieu,matthieu.bamba@etud.universite.edu,2000-01-19,0612345668,"34 avenue Houphouët-Boigny, Abidjan",Actif,2026-05-30,10,1,"Biochimie Structurale",BIOC,"Licence 1",2025-2026,34,Normale,2025-2026,16.25,2026-05-30,"Métabolisme des glucides bien expliqué",CHIM104,"Biochimie Fondamentale",3.00,S2
ETU_69,Bourgeois,Yves,yves.bourgeois@etud.universite.edu,2002-04-15,0612345669,"8 rue Carnot, Grenoble",Actif,2026-05-30,5,3,"Mathématiques Appliquées",MA,"Licence 3",2025-2026,17,Normale,2025-2026,11.00,2026-05-30,"Diagonalisation à retravailler",MATH102,"Algèbre Linéaire",3.00,S2
ETU_69,Bourgeois,Yves,yves.bourgeois@etud.universite.edu,2002-04-15,0612345669,"8 rue Carnot, Grenoble",Actif,2026-05-30,5,3,"Mathématiques Appliquées",MA,"Licence 3",2025-2026,17,Rattrapage,2025-2026,13.50,2026-05-30,"Bonne reprise",MATH102,"Algèbre Linéaire",3.00,S2
ETU_70,Doumbia,Laurence,laurence.doumbia@etud.universite.edu,2002-06-30,0612345670,"16 avenue de la Solidarité, Sikasso",Actif,2026-05-30,4,1,"Cybersécurité et Réseaux",CYB,"Licence 1",2025-2026,10,Normale,2025-2026,8.00,2026-05-30,"Pare-feu à mieux comprendre",INFO203,"Sécurité Informatique",2.50,S1
ETU_70,Doumbia,Laurence,laurence.doumbia@etud.universite.edu,2002-06-30,0612345670,"16 avenue de la Solidarité, Sikasso",Actif,2026-05-30,4,1,"Cybersécurité et Réseaux",CYB,"Licence 1",2025-2026,10,Rattrapage,2025-2026,11.25,2026-05-30,"Effort fourni",INFO203,"Sécurité Informatique",2.50,S1
ETU_71,Thibault,Margaud,margaud.thibault@etud.universite.edu,2001-11-14,0612345671,"12 rue Racine, Bordeaux",Actif,2026-05-30,18,2,"Droit Privé",DPR,"Licence 2",2025-2026,52,Normale,2025-2026,14.00,2026-05-30,"Régime matrimonial bien traité",DRT102,"Droit Civil",3.00,S2
ETU_72,Kamara,Benoît,benoit.kamara@etud.universite.edu,2001-11-01,0612345672,"53 avenue des Mineurs, Conakry",Actif,2026-05-30,9,3,"Chimie Industrielle",CI,"Licence 3",2025-2026,31,Normale,2025-2026,13.00,2026-05-30,"Synthèse organique correcte",CHIM101,"Chimie Générale et Organique",3.00,S1
ETU_73,"De Sousa",Victor,victor.desousa@etud.universite.edu,2001-02-25,0612345673,"17 rue Brésil, Praia",Actif,2026-05-30,20,2,"Réseaux et Télécommunications",RT,"Licence 2",2025-2026,61,Normale,2025-2026,16.50,2026-05-30,"Multiplexage WDM bien compris",TEL102,"Transmission des Données",2.50,S2
ETU_74,Diagne,Victoire,victoire.diagne@etud.universite.edu,2000-10-20,0612345674,"40 avenue Libération, Saint-Louis",Actif,2026-05-30,11,2,Biotechnologie,BIOT,"Licence 2",2025-2026,36,Normale,2025-2026,15.00,2026-05-30,"Génétique des populations maîtrisée",BIO102,"Génétique Générale",2.50,S2
ETU_75,Marty,Maurice,maurice.marty@etud.universite.edu,2000-07-30,0612345675,"3 chemin des Cèdres, Montpellier",Actif,2026-05-30,9,5,"Chimie Industrielle",CI,"Master 2",2025-2026,57,Normale,2025-2026,12.75,2026-05-30,"Équation de continuité bien appliquée",GCI102,"Mécanique des Fluides",2.50,S2
ETU_76,Samaké,Virginie,virginie.samake@etud.universite.edu,2001-10-03,0612345676,"28 rue de Ségou, Bamako",Actif,2026-05-30,16,3,"Analyse Économique",AE,"Licence 3",2025-2026,50,Normale,2025-2026,14.25,2026-05-30,"Séries temporelles correctes",ECO104,Économétrie,2.50,S2
ETU_77,Marchand,Christelle,christelle.marchand@etud.universite.edu,2001-05-10,0612345677,"9 impasse des Acacias, Rennes",Actif,2026-05-30,2,1,"Data Science et Big Data",DSB,"Licence 1",2025-2026,1,Normale,2025-2026,13.50,2026-05-30,"Algorithmes de graphe corrects",INFO101,"Algorithmique et Structures de Données",3.00,S1
ETU_78,Soumaré,Pierre,pierre.soumare@etud.universite.edu,2001-09-08,0612345678,"67 rue Torokorobougou, Bamako",Actif,2026-05-30,14,3,"Finance et Comptabilité",FIN,"Licence 3",2025-2026,44,Normale,2025-2026,16.75,2026-05-30,"Analyse financière excellente",MGT201,"Finance d'Entreprise",3.00,S1
ETU_79,Séguin,Océane,oceane.seguin@etud.universite.edu,2001-05-11,0612345679,"14 avenue des Sports, Paris",Actif,2026-05-30,2,1,"Data Science et Big Data",DSB,"Licence 1",2025-2026,13,Normale,2025-2026,17.00,2026-05-30,"Pipeline de données bien conçu",INFO206,"Big Data et NoSQL",2.50,S2
ETU_80,Savané,Inès,ines.savane@etud.universite.edu,2001-11-05,0612345680,"36 avenue Almamy Bocar, Labé",Actif,2026-05-30,11,2,Biotechnologie,BIOT,"Licence 2",2025-2026,36,Normale,2025-2026,10.50,2026-05-30,"Génétique quantitative à approfondir",BIO102,"Génétique Générale",2.50,S2
ETU_81,Labé,Alexandria,alexandria.labe@etud.universite.edu,2002-02-27,0612345681,"5 rue des Collines, Grenoble",Actif,2026-05-30,9,2,"Chimie Industrielle",CI,"Licence 2",2025-2026,57,Normale,2025-2026,9.00,2026-05-30,"Loi de Poiseuille à retravailler",GCI102,"Mécanique des Fluides",2.50,S2
ETU_81,Labé,Alexandria,alexandria.labe@etud.universite.edu,2002-02-27,0612345681,"5 rue des Collines, Grenoble",Actif,2026-05-30,9,2,"Chimie Industrielle",CI,"Licence 2",2025-2026,57,Rattrapage,2025-2026,11.50,2026-05-30,"Notions réacquises",GCI102,"Mécanique des Fluides",2.50,S2
ETU_82,Tall,Marie,marie.tall@etud.universite.edu,2004-01-30,0612345682,"21 avenue Patrice Lumumba, Dakar",Actif,2026-05-30,15,5,"Commerce International",CI2,"Master 2",2025-2026,49,Normale,2025-2026,16.00,2026-05-30,"Balance des paiements bien analysée",ECO103,"Économie Internationale",2.50,S1
ETU_83,Grenier,Pénélope,penelope.grenier@etud.universite.edu,2002-07-16,0612345683,"7 rue des Peupliers, Lyon",Actif,2026-05-30,14,5,"Finance et Comptabilité",FIN,"Master 2",2025-2026,41,Normale,2025-2026,17.50,2026-05-30,"Plan comptable maîtrisé",MGT102,"Comptabilité Générale",3.00,S2
ETU_84,Dupuis,Adélaïde,adelaide.dupuis@etud.universite.edu,2003-06-22,0612345684,"11 rue du Lac, Annecy",Actif,2026-05-30,1,1,"Génie Logiciel",GL,"Licence 1",2025-2026,3,Normale,2025-2026,15.25,2026-05-30,"Triggers SQL bien écrits",INFO103,"Bases de Données Relationnelles",2.50,S1
ETU_85,Müller,Corinne,corinne.muller@etud.universite.edu,2001-03-20,0612345685,"48 rue de Mulhouse, Strasbourg",Actif,2026-05-30,3,2,"Intelligence Artificielle",IA,"Licence 2",2025-2026,12,Normale,2025-2026,18.25,2026-05-30,"SVM et forêts aléatoires bien implémentés",INFO205,"Apprentissage Automatique (Machine Learning)",3.00,S1
ETU_86,Kouyaté,Franck,franck.kouyate@etud.universite.edu,2002-10-13,0612345686,"19 avenue de la Dignité, Conakry",Actif,2026-05-30,18,1,"Droit Privé",DPR,"Licence 1",2025-2026,52,Normale,2025-2026,12.00,2026-05-30,"Obligations légales à approfondir",DRT102,"Droit Civil",3.00,S2
ETU_87,Jacques,Mathilde,mathilde.jacques@etud.universite.edu,2001-01-05,0612345687,"38 rue des Lierres, Bordeaux",Actif,2026-05-30,12,5,"Microbiologie Médicale",MIC,"Master 2",2025-2026,35,Normale,2025-2026,14.75,2026-05-30,"PCR bien expliquée",BIO101,"Biologie Cellulaire et Moléculaire",3.00,S1
ETU_88,Chauvet,Suzanne,suzanne.chauvet@etud.universite.edu,2002-07-26,0612345688,"55 allée des Roses, Marseille",Actif,2026-05-30,18,2,"Droit Privé",DPR,"Licence 2",2025-2026,54,Normale,2025-2026,15.50,2026-05-30,"Service public bien défini",DRT104,"Droit Administratif",2.50,S2
ETU_89,Fouché,Jeanne,jeanne.fouche@etud.universite.edu,2001-12-22,0612345689,"26 chemin des Vignes, Toulouse",Actif,2026-05-30,14,2,"Finance et Comptabilité",FIN,"Licence 2",2025-2026,41,Normale,2025-2026,9.00,2026-05-30,"Amortissements à retravailler",MGT102,"Comptabilité Générale",3.00,S2
ETU_89,Fouché,Jeanne,jeanne.fouche@etud.universite.edu,2001-12-22,0612345689,"26 chemin des Vignes, Toulouse",Actif,2026-05-30,14,2,"Finance et Comptabilité",FIN,"Licence 2",2025-2026,41,Rattrapage,2025-2026,12.00,2026-05-30,"Bonne progression",MGT102,"Comptabilité Générale",3.00,S2
ETU_90,Fernandez,Roger,roger.fernandez@etud.universite.edu,2001-01-29,0612345690,"4 rue Goya, Bordeaux",Actif,2026-05-30,2,3,"Data Science et Big Data",DSB,"Licence 3",2025-2026,13,Normale,2025-2026,16.75,2026-05-30,"Data Lake bien structuré",INFO206,"Big Data et NoSQL",2.50,S2
ETU_91,Barthélémy,Hélène,helene.barthelemy@etud.universite.edu,2003-10-17,0612345691,"30 avenue des Droits de l'Homme, Lyon",Actif,2026-05-30,12,1,"Microbiologie Médicale",MIC,"Licence 1",2025-2026,35,Normale,2025-2026,13.50,2026-05-30,"Cycle cellulaire bien compris",BIO101,"Biologie Cellulaire et Moléculaire",3.00,S1
ETU_92,Costa,Claude,claude.costa@etud.universite.edu,2000-12-09,0612345692,"17 rue São Paulo, Praia",Actif,2026-05-30,12,2,"Microbiologie Médicale",MIC,"Licence 2",2025-2026,37,Normale,2025-2026,15.00,2026-05-30,"Identification bactérienne correcte",BIO103,Microbiologie,2.50,S1
ETU_93,Lecomte,Adrienne,adrienne.lecomte@etud.universite.edu,2001-10-21,0612345693,"9 rue du Maréchal, Rennes",Actif,2026-05-30,8,1,"Électronique et Instrumentation",ELEC,"Licence 1",2025-2026,26,Normale,2025-2026,11.75,2026-05-30,"Loi d'Ampère à retravailler",PHYS102,Électromagnétisme,3.00,S2
ETU_93,Lecomte,Adrienne,adrienne.lecomte@etud.universite.edu,2001-10-21,0612345693,"9 rue du Maréchal, Rennes",Actif,2026-05-30,8,1,"Électronique et Instrumentation",ELEC,"Licence 1",2025-2026,26,Rattrapage,2025-2026,13.50,2026-05-30,"Amélioration notée",PHYS102,Électromagnétisme,3.00,S2
ETU_94,Godard,Martine,martine.godard@etud.universite.edu,2000-02-09,0612345694,"43 rue des Artistes, Paris",Actif,2026-05-30,12,5,"Microbiologie Médicale",MIC,"Master 2",2025-2026,37,Normale,2025-2026,16.50,2026-05-30,"Virologie bien développée",BIO103,Microbiologie,2.50,S1
ETU_95,Clément,Olivier,olivier.clement@etud.universite.edu,2002-04-28,0612345695,"15 avenue des Bois, Grenoble",Actif,2026-05-30,14,5,"Finance et Comptabilité",FIN,"Master 2",2025-2026,44,Normale,2025-2026,14.00,2026-05-30,"TRI bien calculé",MGT201,"Finance d'Entreprise",3.00,S1
ETU_96,Blot,Christelle,christelle.blot@etud.universite.edu,2004-05-25,0612345696,"2 passage de la Fontaine, Strasbourg",Actif,2026-05-30,5,2,"Mathématiques Appliquées",MA,"Licence 2",2025-2026,16,Normale,2025-2026,12.50,2026-05-30,"Intégrales de Riemann correctes",MATH101,"Analyse Mathématique I",3.00,S1
ETU_97,Morin,Théodore,theodore.morin@etud.universite.edu,2001-03-06,0612345697,"38 rue des Marronniers, Nantes",Actif,2026-05-30,6,2,"Statistiques et Probabilités",STAT,"Licence 2",2025-2026,18,Normale,2025-2026,15.75,2026-05-30,"Variable aléatoire bien maîtrisée",MATH103,"Probabilités et Statistiques",3.00,S1
ETU_98,Gnagna,Margaud,margaud.gnagna@etud.universite.edu,2003-04-21,0612345698,"44 rue Tambour, Ouagadougou",Actif,2026-05-30,14,1,"Finance et Comptabilité",FIN,"Licence 1",2025-2026,47,Normale,2025-2026,13.00,2026-05-30,"Courbe de demande bien tracée",ECO101,Microéconomie,3.00,S1
ETU_99,Legrand,Éléonore,eleonore.legrand@etud.universite.edu,2001-04-05,0612345699,"6 rue Voltaire, Montpellier",Actif,2026-05-30,6,3,"Statistiques et Probabilités",STAT,"Licence 3",2025-2026,22,Normale,2025-2026,14.75,2026-05-30,"ANOVA correctement appliquée",MATH202,"Statistiques Inférentielles",2.50,S1
ETU_100,Benard,Martine,martine.benard@etud.universite.edu,2001-02-16,0612345700,"20 avenue des Fleurs, Nice",Actif,2026-05-30,14,2,"Finance et Comptabilité",FIN,"Licence 2",2025-2026,41,Normale,2025-2026,16.25,2026-05-30,"Liasse fiscale bien remplie",MGT102,"Comptabilité Générale",3.00,S2
ETU_101,Dramé,Souleymane,souleymane.drame@etud.universite.edu,2002-05-12,0612345701,"31 rue Sékou Touré, Conakry",Actif,2026-05-30,3,1,"Intelligence Artificielle",IA,"Licence 1",2025-2026,11,Normale,2025-2026,17.00,2026-05-30,"Réseaux de neurones récurrents excellents",INFO204,"Intelligence Artificielle",3.00,S2
ETU_101,Dramé,Souleymane,souleymane.drame@etud.universite.edu,2002-05-12,0612345701,"31 rue Sékou Touré, Conakry",Actif,2026-05-30,3,1,"Intelligence Artificielle",IA,"Licence 1",2025-2026,12,Normale,2025-2026,16.50,2026-05-30,"Descente de gradient bien implémentée",INFO205,"Apprentissage Automatique (Machine Learning)",3.00,S1
ETU_102,Martin,Élodie,elodie.martin@etud.universite.edu,2001-08-29,0612345702,"7 rue des Iris, Bordeaux",Actif,2026-05-30,1,3,"Génie Logiciel",GL,"Licence 3",2025-2026,2,Normale,2025-2026,15.50,2026-05-30,"POO avec Java bien maîtrisée",INFO102,"Programmation Orientée Objet (Java)",3.00,S2
ETU_102,Martin,Élodie,elodie.martin@etud.universite.edu,2001-08-29,0612345702,"7 rue des Iris, Bordeaux",Actif,2026-05-30,1,3,"Génie Logiciel",GL,"Licence 3",2025-2026,8,Normale,2025-2026,14.00,2026-05-30,"Design patterns bien utilisés",INFO201,"Génie Logiciel et UML",3.00,S1
ETU_103,Balde,Aïssatou,aissatou.balde@etud.universite.edu,2002-03-17,0612345703,"62 quartier Almamya, Conakry",Actif,2026-05-30,5,2,"Mathématiques Appliquées",MA,"Licence 2",2025-2026,17,Normale,2025-2026,12.00,2026-05-30,"Algèbre linéaire à consolider",MATH102,"Algèbre Linéaire",3.00,S2
ETU_103,Balde,Aïssatou,aissatou.balde@etud.universite.edu,2002-03-17,0612345703,"62 quartier Almamya, Conakry",Actif,2026-05-30,5,2,"Mathématiques Appliquées",MA,"Licence 2",2025-2026,18,Normale,2025-2026,13.25,2026-05-30,"Variables aléatoires continues acquises",MATH103,"Probabilités et Statistiques",3.00,S1
ETU_103,Balde,Aïssatou,aissatou.balde@etud.universite.edu,2002-03-17,0612345703,"62 quartier Almamya, Conakry",Actif,2026-05-30,5,2,"Mathématiques Appliquées",MA,"Licence 2",2025-2026,17,Rattrapage,2025-2026,14.00,2026-05-30,"Bonne progression",MATH102,"Algèbre Linéaire",3.00,S2
ETU_104,Rossignol,Florian,florian.rossignol@etud.universite.edu,2001-11-11,0612345704,"4 rue des Bleuets, Paris",Actif,2026-05-30,4,3,"Cybersécurité et Réseaux",CYB,"Licence 3",2025-2026,4,Normale,2025-2026,16.00,2026-05-30,"VPN et cryptographie bien compris",INFO104,"Réseaux Informatiques",2.00,S2
ETU_104,Rossignol,Florian,florian.rossignol@etud.universite.edu,2001-11-11,0612345704,"4 rue des Bleuets, Paris",Actif,2026-05-30,4,3,"Cybersécurité et Réseaux",CYB,"Licence 3",2025-2026,10,Normale,2025-2026,15.25,2026-05-30,"Pentest bien réalisé",INFO203,"Sécurité Informatique",2.50,S1
ETU_105,Sissoko,Rokiatou,rokiatou.sissoko@etud.universite.edu,2000-07-07,0612345705,"25 avenue Nelson Mandela, Bamako",Actif,2026-05-30,13,4,"Management des Organisations",MGT,"Master 1",2025-2026,42,Normale,2025-2026,16.00,2026-05-30,"Mix marketing 4P bien développé",MGT103,"Marketing Fondamental",2.50,S1
ETU_105,Sissoko,Rokiatou,rokiatou.sissoko@etud.universite.edu,2000-07-07,0612345705,"25 avenue Nelson Mandela, Bamako",Actif,2026-05-30,13,4,"Management des Organisations",MGT,"Master 1",2025-2026,43,Normale,2025-2026,14.50,2026-05-30,"Plans de formation bien élaborés",MGT104,"Gestion des Ressources Humaines",2.50,S2
ETU_106,Lecourt,Amandine,amandine.lecourt@etud.universite.edu,2002-02-22,0612345706,"16 impasse des Hortensias, Nantes",Actif,2026-05-30,14,1,"Finance et Comptabilité",FIN,"Licence 1",2025-2026,41,Normale,2025-2026,11.75,2026-05-30,"Plan comptable à approfondir",MGT102,"Comptabilité Générale",3.00,S2
ETU_106,Lecourt,Amandine,amandine.lecourt@etud.universite.edu,2002-02-22,0612345706,"16 impasse des Hortensias, Nantes",Actif,2026-05-30,14,1,"Finance et Comptabilité",FIN,"Licence 1",2025-2026,41,Rattrapage,2025-2026,13.50,2026-05-30,"Comptes bien passés",MGT102,"Comptabilité Générale",3.00,S2
ETU_107,Djibril,Keïta,djibril.keita@etud.universite.edu,2001-06-03,0612345707,"8 avenue Modibo Keïta, Bamako",Actif,2026-05-30,2,4,"Data Science et Big Data",DSB,"Master 1",2025-2026,1,Normale,2025-2026,17.50,2026-05-30,"Complexité algorithmique maîtrisée",INFO101,"Algorithmique et Structures de Données",3.00,S1
ETU_107,Djibril,Keïta,djibril.keita@etud.universite.edu,2001-06-03,0612345707,"8 avenue Modibo Keïta, Bamako",Actif,2026-05-30,2,4,"Data Science et Big Data",DSB,"Master 1",2025-2026,13,Normale,2025-2026,18.00,2026-05-30,"Kafka et Spark maîtrisés",INFO206,"Big Data et NoSQL",2.50,S2
ETU_108,Bouchard,Pauline,pauline.bouchard@etud.universite.edu,2003-09-15,0612345708,"19 rue des Tulipes, Grenoble",Actif,2026-05-30,18,1,"Droit Privé",DPR,"Licence 1",2025-2026,51,Normale,2025-2026,14.75,2026-05-30,"Droit de la famille bien traité",DRT101,"Introduction au Droit",2.50,S1
ETU_108,Bouchard,Pauline,pauline.bouchard@etud.universite.edu,2003-09-15,0612345708,"19 rue des Tulipes, Grenoble",Actif,2026-05-30,18,1,"Droit Privé",DPR,"Licence 1",2025-2026,52,Normale,2025-2026,12.50,2026-05-30,"Contrats de vente bien analysés",DRT102,"Droit Civil",3.00,S2
ETU_109,Coulibaly,Sékou,sekou.coulibaly@etud.universite.edu,2001-04-30,0612345709,"47 rue Bourem, Mopti",Actif,2026-05-30,9,4,"Chimie Industrielle",CI,"Master 1",2025-2026,56,Normale,2025-2026,15.00,2026-05-30,"Poutres isostatiques correctes",GCI101,"Résistance des Matériaux",3.00,S1
ETU_109,Coulibaly,Sékou,sekou.coulibaly@etud.universite.edu,2001-04-30,0612345709,"47 rue Bourem, Mopti",Actif,2026-05-30,9,4,"Chimie Industrielle",CI,"Master 1",2025-2026,59,Normale,2025-2026,14.25,2026-05-30,"Béton précontraint correct",GCI104,"Béton Armé et Structures",3.00,S2
ETU_110,Giraud,Mathieu,mathieu.giraud@etud.universite.edu,2002-10-08,0612345710,"23 boulevard des Capucines, Lyon",Actif,2026-05-30,20,3,"Réseaux et Télécommunications",RT,"Licence 3",2025-2026,60,Normale,2025-2026,15.50,2026-05-30,"Analyse de Fourier bien maîtrisée",TEL101,"Signaux et Systèmes",3.00,S1
ETU_110,Giraud,Mathieu,mathieu.giraud@etud.universite.edu,2002-10-08,0612345710,"23 boulevard des Capucines, Lyon",Actif,2026-05-30,20,3,"Réseaux et Télécommunications",RT,"Licence 3",2025-2026,63,Normale,2025-2026,14.25,2026-05-30,"Routage OSPF bien configuré",TEL104,"Protocoles Réseaux (TCP/IP)",2.50,S2
